*.uuid,*.event,*.properties.api,*.properties.$lib_version,*.properties.platform,*.properties.database,*.properties.auth,*.properties.$geoip_disable,*.properties.backend,*.properties.packageManager,*.properties.$lib,*.properties.dbSetup,*.properties.addons.0,*.properties.addons.1,*.properties.addons.2,*.properties.node_version,*.properties.runtime,*.properties.git,*.properties.orm,*.properties.cli_version,*.properties.install,*.properties.frontend.0,*.properties.$sent_at,*.properties.$transformations_succeeded.0,*.properties.$transformations_succeeded.1,*.timestamp,*.team_id,*.distinct_id,*.elements_chain,*.created_at,*.properties.examples.0,*.properties.examples.1,*.properties.addons.3,*.properties.frontend.1,*.properties.addons.4,*.properties.addons.5,*.properties.$ip,*.properties.timestamp,*.properties.projectDir,*.properties.projectName,*.properties.relativePath,event,person_display_name -- Person.display_name,person_display_name -- Person.id,"coalesce(properties.$current_url, properties.$screen_name) -- Url / Screen",properties.$lib,timestamp
0197178f-f861-7dbb-95f6-ee9d9d18e5b4,project_created,none,4.18.0,linux,none,False,True,convex,bun,posthog-node,none,turborepo,,,v20.17.0,none,True,none,2.14.0,True,tanstack-router,2025-05-28T15:43:20.674Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-28 15:43:25.029000+00:00,162968,cli_1748447000668_28d2f36c6446468c87f6776e58104954,,2025-05-28 15:43:35.058000+00:00,todo,,,,,,,,,,,project_created,cli_1748447000668_28d2f36c6446468c87f6776e58104954,c305663d-4b10-5f0b-816c-627d51b0dcfb,,posthog-node,2025-05-28 15:43:25.029000+00:00
0197178e-30e6-7988-8d42-38c261b38d0c,project_created,trpc,4.18.0,linux,none,False,True,hono,bun,posthog-node,none,turborepo,,,v20.17.0,bun,True,none,2.14.0,True,tanstack-router,2025-05-28T15:41:24.071Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-28 15:41:28.104000+00:00,162968,cli_1748446884061_2e9c69a32d7542739dd6481d695aee0a,,2025-05-28 15:41:28.442000+00:00,,,,,,,,,,,,project_created,cli_1748446884061_2e9c69a32d7542739dd6481d695aee0a,e249804a-b83f-58f5-98aa-47e5aa55b55e,,posthog-node,2025-05-28 15:41:28.104000+00:00
01971781-fbfe-7547-bbe7-b66f35b6c644,project_created,trpc,4.18.0,linux,sqlite,True,True,hono,bun,posthog-node,none,turborepo,,,v24.1.0,bun,True,prisma,2.13.4,True,tanstack-router,2025-05-28T15:28:04.094Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-28 15:28:06.170000+00:00,162968,cli_1748446084091_93c53bb398bf4341ac63c128a133c548,,2025-05-28 15:28:25.045000+00:00,todo,,,native-nativewind,,,,,,,,project_created,cli_1748446084091_93c53bb398bf4341ac63c128a133c548,7b45dcbd-c164-512c-adfc-7a07f94e8d70,,posthog-node,2025-05-28 15:28:06.170000+00:00
0197177f-6d8b-70cc-9838-48c9d334d3ef,project_created,trpc,4.18.0,linux,sqlite,True,True,hono,bun,posthog-node,none,turborepo,,,v24.1.0,bun,True,prisma,2.13.4,True,tanstack-router,2025-05-28T15:25:16.556Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-28 15:25:18.601000+00:00,162968,cli_1748445916553_1dad54b4bca54a5b988def0f8c42d605,,2025-05-28 15:26:33.788000+00:00,todo,,,native-nativewind,,,,,,,,project_created,cli_1748445916553_1dad54b4bca54a5b988def0f8c42d605,f23db078-8627-5b52-b12e-1e7925e27fe1,,posthog-node,2025-05-28 15:25:18.601000+00:00
01971778-1ed7-72ba-9a1e-3514d40bada4,project_created,trpc,4.18.0,linux,sqlite,True,True,hono,bun,posthog-node,none,turborepo,,,v24.1.0,bun,True,drizzle,2.13.4,True,native-nativewind,2025-05-28T15:17:17.656Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),Property Filter (0197176d-380a-0000-8ad0-1921c6ff6e56),2025-05-28 15:17:18.768000+00:00,162968,cli_1748445437647_1dcf6dcbde2b4630b79f41ba10c33ee7,,2025-05-28 15:24:16.519000+00:00,,,,,,,,,,,,project_created,cli_1748445437647_1dcf6dcbde2b4630b79f41ba10c33ee7,d48fe9a4-583d-5c9a-939f-f7e2afb969a3,,posthog-node,2025-05-28 15:17:18.768000+00:00
01971764-5681-7121-b9fc-813fe4f1a4d9,project_created,orpc,4.18.0,linux,postgres,True,True,hono,pnpm,posthog-node,none,turborepo,,,v24.1.0,bun,True,prisma,2.13.4,False,tanstack-router,2025-05-28T14:55:41.185Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),,2025-05-28 14:55:43.310000+00:00,162968,cli_1748444141182_f464dfddcb02419aaf6aa9dcdb2f1ba1,,2025-05-28 14:55:43.711000+00:00,todo,,,,,,122.180.179.0,,,,,project_created,cli_1748444141182_f464dfddcb02419aaf6aa9dcdb2f1ba1,4ce1d60d-a0d3-5f6c-a3d6-db4bd65b4e06,,posthog-node,2025-05-28 14:55:43.310000+00:00
01971736-49db-72f6-9aad-fe50cbf1f2e2,project_created,trpc,4.18.0,linux,sqlite,True,True,hono,bun,posthog-node,none,turborepo,,,v24.1.0,bun,True,drizzle,2.13.4,True,tanstack-router,2025-05-28T14:05:23.291Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),,2025-05-28 14:05:25.344000+00:00,162968,cli_1748441123288_e3f2512d4c1942048399db4bff932111,,2025-05-28 14:06:41.333000+00:00,,,,,,,122.180.179.0,2025-05-28T14:05:23.290Z,,,,project_created,cli_1748441123288_e3f2512d4c1942048399db4bff932111,900246a9-7704-53c8-ab5e-a4a4573a9fda,,posthog-node,2025-05-28 14:05:25.344000+00:00
0197172a-8d5a-7d09-a759-78ba30911866,project_created,trpc,4.18.0,linux,sqlite,True,True,hono,npm,posthog-node,none,turborepo,,,v24.1.0,bun,True,drizzle,2.13.4,True,tanstack-router,2025-05-28T13:52:34.138Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),,2025-05-28 13:52:35.806000+00:00,162968,cli_1748440354136_1998dbd9005e478c8c4acf46e7d66e3a,,2025-05-28 13:53:19.540000+00:00,,,,,,,122.180.179.0,2025-05-28T13:52:34.137Z,,,,project_created,cli_1748440354136_1998dbd9005e478c8c4acf46e7d66e3a,9c71d0e3-02d5-51ba-b3ee-7e7aee482b63,,posthog-node,2025-05-28 13:52:35.806000+00:00
0197171e-bcc5-7ebe-93f0-cb6976a65bb0,project_created,trpc,4.18.0,linux,sqlite,True,True,hono,pnpm,posthog-node,none,turborepo,,,v24.1.0,bun,True,drizzle,2.13.4,True,tanstack-router,2025-05-28T13:39:39.846Z,IP Anonymization (01971718-ae6a-0000-59c6-768abd05a9b7),,2025-05-28 13:39:41.864000+00:00,162968,cli_1748439579843_9951b334bf3844d28993cda7fa805165,,2025-05-28 13:39:42.249000+00:00,todo,,,,,,122.180.179.0,2025-05-28T13:39:39.844Z,/home/aman/dev/test/my-better-t-app-7,my-better-t-app-7,my-better-t-app-7,project_created,cli_1748439579843_9951b334bf3844d28993cda7fa805165,ad121b72-d134-5c6f-a004-9a81f1cb9336,,posthog-node,2025-05-28 13:39:41.864000+00:00
019716fc-9a9a-7bbe-a2a9-e08668c0d772,project_created,trpc,4.18.0,linux,sqlite,True,True,hono,bun,posthog-node,none,turborepo,,,v24.1.0,bun,True,drizzle,2.13.4,True,tanstack-router,2025-05-28T13:02:22.874Z,GeoIP (019716ec-b54f-0000-29f3-459e66cf4b69),,2025-05-28 13:02:24.754000+00:00,162968,cli_1748437342871_c34574030f2746fa99a02f03dd577b39,,2025-05-28 13:02:39.865000+00:00,,,,,,,122.180.179.1,2025-05-28T13:02:22.873Z,/home/aman/dev/test/my-better-t-app-6,my-better-t-app-6,my-better-t-app-6,project_created,cli_1748437342871_c34574030f2746fa99a02f03dd577b39,abaca23f-7f35-5b71-b52c-4120d2a0ba2c,,posthog-node,2025-05-28 13:02:24.754000+00:00
019716f7-f54f-7e68-8227-385df48153ba,project_created,trpc,4.18.0,linux,sqlite,True,True,hono,bun,posthog-node,none,turborepo,,,v24.1.0,bun,True,drizzle,2.13.4,True,tanstack-router,2025-05-28T12:57:18.415Z,GeoIP (019716ec-b54f-0000-29f3-459e66cf4b69),,2025-05-28 12:57:20.311000+00:00,162968,cli_1748437038411_d9c01086c8a046a4ba9d3d0710a82ade,,2025-05-28 12:57:22.698000+00:00,todo,,,,,,122.180.179.1,2025-05-28T12:57:18.414Z,/home/aman/dev/test/my-better-t-app-5,my-better-t-app-5,my-better-t-app-5,project_created,cli_1748437038411_d9c01086c8a046a4ba9d3d0710a82ade,b8c78f4a-c101-52f5-820c-595fcaca5c85,,posthog-node,2025-05-28 12:57:20.311000+00:00
